3.258426966292134880e-02,-1.075436710794808906e+28,1.000000000000000000e+02
2.696629213483146392e-04,-1.523254395612999030e+28,1.000000000000000000e+02
1.235955056179775418e-05,-2.415255482446253720e+29,1.000000000000000000e+02
