3.258426966292134880e-02,-1.075436710794808906e+28,3.300478181404757985e+31
2.696629213483146392e-04,-1.523254395612999030e+28,5.648735050398203396e+33
1.235955056179775418e-05,-2.415255482446253720e+29,1.235955056179775418e-05
